Product Item ID,Created By ID,Created Date,Deleted,Last Modified By ID,Last Modified Date,Last Referenced Date,Last Viewed Date,Location ID,Owner ID,Product ID,Product Item Number,Product Name,Quantity On Hand,Quantity Unit Of Measure,Serial Number,Serialized,System Modstamp
"0CoIS000000fzo00AA","005IS000000hyV1YAI","03/15/2024T05:26:03.000Z","false","005IS000000hyV1YAI","03/15/2024T05:26:03.000Z","","","131IS000000wn7mYAA","005IS000000hyV1YAI","01tIS000000hyobYAA","PI-0355","마우스 DeathAdder","1.0","","12","false","03/15/2024T05:26:03.000Z"
"0CoIS000000fzo10AA","005IS000000hyV1YAI","03/15/2024T05:26:03.000Z","false","005IS000000hyV1YAI","03/15/2024T05:26:03.000Z","","","131IS000000wn7mYAA","005IS000000hyV1YAI","01tIS000000hyobYAA","PI-0356","마우스 DeathAdder","1.0","","13","false","03/15/2024T05:26:03.000Z"
"0CoIS000000fzo20AA","005IS000000hyV1YAI","03/15/2024T05:26:04.000Z","false","005IS000000hyV1YAI","03/15/2024T05:26:04.000Z","","","131IS000000wn7mYAA","005IS000000hyV1YAI","01tIS000000hyoWYAQ","PI-0357","키보드 CK01","1.0","","14","false","03/15/2024T05:26:04.000Z"
"0CoIS000000g05x0AA","005IS000000hyV1YAI","03/17/2024T14:30:45.000Z","false","005IS000000hyV1YAI","03/17/2024T14:30:45.000Z","","","131IS000000wn7mYAA","005IS000000hyV1YAI","01tIS000000hyodYAA","PI-0816","2024 그램16","1.0","","7k68k98l","false","03/17/2024T14:30:45.000Z"
"0CoIS000000g07k0AA","005IS000000hmTAYAY","03/17/2024T15:38:24.000Z","false","005IS000000hmTAYAY","03/17/2024T15:38:24.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyodYAA","PI-0890","2024 그램16","1.0","","dddd","false","03/17/2024T15:38:24.000Z"
"0CoIS000000g07l0AA","005IS000000hmTAYAY","03/17/2024T15:38:24.000Z","false","005IS000000hmTAYAY","03/17/2024T15:38:24.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoSYAQ","PI-0891","Sword GF76","1.0","","asss","false","03/17/2024T15:38:24.000Z"
"0CoIS000000g07m0AA","005IS000000hmTAYAY","03/17/2024T15:38:24.000Z","false","005IS000000hmTAYAY","03/17/2024T15:38:24.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoSYAQ","PI-0892","Sword GF76","1.0","","assss","false","03/17/2024T15:38:24.000Z"
"0CoIS000000g07n0AA","005IS000000hmTAYAY","03/17/2024T15:39:00.000Z","false","005IS000000hmTAYAY","03/17/2024T15:39:00.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoSYAQ","PI-0893","Sword GF76","1.0","","fdf","false","03/17/2024T15:39:00.000Z"
"0CoIS000000g07o0AA","005IS000000hmTAYAY","03/17/2024T15:39:00.000Z","false","005IS000000hmTAYAY","03/17/2024T15:39:00.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoSYAQ","PI-0894","Sword GF76","1.0","","fdfg","false","03/17/2024T15:39:00.000Z"
"0CoIS000000g06v0AA","005IS000000hyV1YAI","03/17/2024T15:02:03.000Z","false","005IS000000hyV1YAI","03/17/2024T15:02:03.000Z","","","131IS000000wn7mYAA","005IS000000hyV1YAI","01tIS000000hyoSYAQ","PI-0852","Sword GF76","1.0","","312412341234","false","03/17/2024T15:02:03.000Z"
"0CoIS000000g06N0AQ","005IS000000hyV1YAI","03/17/2024T15:02:48.000Z","false","005IS000000hyV1YAI","03/17/2024T15:02:48.000Z","","","131IS000000wn7mYAA","005IS000000hyV1YAI","01tIS000000hyoTYAQ","PI-0853","갤럭시북4 프로","1.0","","341252","false","03/17/2024T15:02:48.000Z"
"0CoIS000000g06M0AQ","005IS000000heIaYAI","03/17/2024T14:45:51.000Z","false","005IS000000heIaYAI","03/17/2024T14:45:51.000Z","","","131IS000000wn7mYAA","005IS000000heIaYAI","01tIS000000hyoNYAQ","PI-0821","2024 그램15","1.0","","12341gfhrtyuyn","false","03/17/2024T14:45:51.000Z"
"0CoIS000000g0670AA","005IS000000heIaYAI","03/17/2024T14:34:58.000Z","false","005IS000000heIaYAI","03/17/2024T14:34:58.000Z","","","131IS000000wn7mYAA","005IS000000heIaYAI","01tIS000000hyohYAA","PI-0818","갤럭시북3","1.0","","123413241vzxerq","false","03/17/2024T14:34:58.000Z"
"0CoIS000000g0630AA","005IS000000hyV1YAI","03/17/2024T14:47:25.000Z","false","005IS000000hyV1YAI","03/17/2024T14:47:25.000Z","","","131IS000000wn7mYAA","005IS000000hyV1YAI","01tIS000000hyoSYAQ","PI-0822","Sword GF76","1.0","","323452345asdfadv","false","03/17/2024T14:47:25.000Z"
"0CoIS000000g0640AA","005IS000000heIaYAI","03/17/2024T14:51:57.000Z","false","005IS000000heIaYAI","03/17/2024T14:51:57.000Z","","","131IS000000wn7mYAA","005IS000000heIaYAI","01tIS000000hyoSYAQ","PI-0823","Sword GF76","1.0","","32143241324","false","03/17/2024T14:51:57.000Z"
"0CoIS000000g06q0AA","005IS000000hyV1YAI","03/17/2024T14:54:12.000Z","false","005IS000000hyV1YAI","03/17/2024T14:54:12.000Z","","","131IS000000wn7mYAA","005IS000000hyV1YAI","01tIS000000hyodYAA","PI-0851","2024 그램16","1.0","","23452345234523452345","false","03/17/2024T14:54:12.000Z"
"0CoIS000000g0620AA","005IS000000heIaYAI","03/17/2024T14:34:31.000Z","false","005IS000000heIaYAI","03/17/2024T14:34:31.000Z","","","131IS000000wn7mYAA","005IS000000heIaYAI","01tIS000000hyohYAA","PI-0817","갤럭시북3","1.0","","1324rweg64ws","false","03/17/2024T14:34:31.000Z"
"0CoIS000000g06S0AQ","005IS000000hyV1YAI","03/17/2024T14:52:39.000Z","false","005IS000000hyV1YAI","03/17/2024T14:52:39.000Z","","","131IS000000wn7mYAA","005IS000000hyV1YAI","01tIS000000hyodYAA","PI-0825","2024 그램16","1.0","","1234123412341","false","03/17/2024T14:52:39.000Z"
"0CoIS000000g06T0AQ","005IS000000hyV1YAI","03/17/2024T14:52:39.000Z","false","005IS000000hyV1YAI","03/17/2024T14:52:39.000Z","","","131IS000000wn7mYAA","005IS000000hyV1YAI","01tIS000000hyoTYAQ","PI-0826","갤럭시북4 프로","1.0","","34132423452345","false","03/17/2024T14:52:39.000Z"
"0CoIS000000g06R0AQ","005IS000000hyV1YAI","03/17/2024T14:52:39.000Z","false","005IS000000hyV1YAI","03/17/2024T14:52:39.000Z","","","131IS000000wn7mYAA","005IS000000hyV1YAI","01tIS000000hyodYAA","PI-0824","2024 그램16","1.0","","12341234","false","03/17/2024T14:52:39.000Z"
"0CoIS000000g07L0AQ","005IS000000hmTAYAY","03/17/2024T15:18:15.000Z","false","005IS000000hmTAYAY","03/17/2024T15:18:15.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoNYAQ","PI-0868","2024 그램15","1.0","","123ab","false","03/17/2024T15:18:15.000Z"
"0CoIS000000g07M0AQ","005IS000000hmTAYAY","03/17/2024T15:18:15.000Z","false","005IS000000hmTAYAY","03/17/2024T15:18:15.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoWYAQ","PI-0869","키보드 CK01","1.0","","123g","false","03/17/2024T15:18:15.000Z"
"0CoIS000000g07K0AQ","005IS000000hmTAYAY","03/17/2024T15:18:15.000Z","false","005IS000000hmTAYAY","03/17/2024T15:18:15.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoNYAQ","PI-0867","2024 그램15","1.0","","123a","false","03/17/2024T15:18:15.000Z"
"0CoIS000000g06H0AQ","005IS000000heIaYAI","03/17/2024T14:44:22.000Z","false","005IS000000heIaYAI","03/17/2024T14:44:22.000Z","","","131IS000000wn7mYAA","005IS000000heIaYAI","01tIS000000hyoSYAQ","PI-0820","Sword GF76","1.0","","31241234arefsd","false","03/17/2024T14:44:22.000Z"
"0CoIS000000g07F0AQ","005IS000000hmTAYAY","03/17/2024T15:10:45.000Z","false","005IS000000hmTAYAY","03/17/2024T15:10:45.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoXYAQ","PI-0864","2023 그램15","1.0","","123a","false","03/17/2024T15:10:45.000Z"
"0CoIS000000g07G0AQ","005IS000000hmTAYAY","03/17/2024T15:10:45.000Z","false","005IS000000hmTAYAY","03/17/2024T15:10:45.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoXYAQ","PI-0865","2023 그램15","1.0","","123ab","false","03/17/2024T15:10:45.000Z"
"0CoIS000000g07H0AQ","005IS000000hmTAYAY","03/17/2024T15:10:45.000Z","false","005IS000000hmTAYAY","03/17/2024T15:10:45.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoWYAQ","PI-0866","키보드 CK01","1.0","","1344a","false","03/17/2024T15:10:45.000Z"
"0CoIS000000g07B0AQ","005IS000000hyV1YAI","03/17/2024T15:07:13.000Z","false","005IS000000hyV1YAI","03/17/2024T15:07:13.000Z","","","131IS000000wn7mYAA","005IS000000hyV1YAI","01tIS000000hyodYAA","PI-0863","2024 그램16","1.0","","1234121341","false","03/17/2024T15:07:13.000Z"
"0CoIS000000g07A0AQ","005IS000000hyV1YAI","03/17/2024T15:07:13.000Z","false","005IS000000hyV1YAI","03/17/2024T15:07:13.000Z","","","131IS000000wn7mYAA","005IS000000hyV1YAI","01tIS000000hyodYAA","PI-0862","2024 그램16","1.0","","1234123412341324","false","03/17/2024T15:07:13.000Z"
"0CoIS000000g06C0AQ","005IS000000hmLtYAI","03/17/2024T14:36:18.000Z","false","005IS000000hmLtYAI","03/17/2024T14:36:18.000Z","","","131IS000000wn7mYAA","005IS000000hmLtYAI","01tIS000000hyomYAA","PI-0819","마우스 M1300QB","1.0","","3233214wesfasdf","false","03/17/2024T14:36:18.000Z"
"0CoIS000000g0200AA","005IS000000hyV1YAI","03/17/2024T08:58:51.000Z","false","005IS000000hyV1YAI","03/17/2024T08:58:51.000Z","","","131IS000000wn7mYAA","005IS000000hyV1YAI","01tIS000000hyodYAA","PI-0639","2024 그램16","1.0","","131515","false","03/17/2024T08:58:51.000Z"
"0CoIS000000g02U0AQ","005IS000000hyV1YAI","03/17/2024T09:31:30.000Z","false","005IS000000hyV1YAI","03/17/2024T09:31:30.000Z","","","131IS000000wn7mYAA","005IS000000hyV1YAI","01tIS000000hyoNYAQ","PI-0662","2024 그램15","1.0","","313111","false","03/17/2024T09:31:30.000Z"
"0CoIS000000g0250AA","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoNYAQ","PI-0640","2024 그램15","1.0","","123123123","false","03/17/2024T09:24:06.000Z"
"0CoIS000000g0260AA","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoNYAQ","PI-0641","2024 그램15","1.0","","23232322","false","03/17/2024T09:24:06.000Z"
"0CoIS000000g0270AA","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoNYAQ","PI-0642","2024 그램15","1.0","","65656565","false","03/17/2024T09:24:06.000Z"
"0CoIS000000g0280AA","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyohYAA","PI-0643","갤럭시북3","1.0","","7788778","false","03/17/2024T09:24:06.000Z"
"0CoIS000000g0290AA","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyohYAA","PI-0644","갤럭시북3","1.0","","8889999","false","03/17/2024T09:24:06.000Z"
"0CoIS000000g02A0AQ","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoIYAQ","PI-0645","아이디어패드 Slim3","1.0","","123123123","false","03/17/2024T09:24:06.000Z"
"0CoIS000000g02B0AQ","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoIYAQ","PI-0646","아이디어패드 Slim3","1.0","","12312312323","false","03/17/2024T09:24:06.000Z"
"0CoIS000000g02C0AQ","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoIYAQ","PI-0647","아이디어패드 Slim3","1.0","","32333333","false","03/17/2024T09:24:06.000Z"
"0CoIS000000g02D0AQ","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoIYAQ","PI-0648","아이디어패드 Slim3","1.0","","44434343","false","03/17/2024T09:24:06.000Z"
"0CoIS000000g02E0AQ","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoIYAQ","PI-0649","아이디어패드 Slim3","1.0","","55553433","false","03/17/2024T09:24:06.000Z"
"0CoIS000000g02F0AQ","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoIYAQ","PI-0650","아이디어패드 Slim3","1.0","","35353432","false","03/17/2024T09:24:06.000Z"
"0CoIS000000g02G0AQ","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoIYAQ","PI-0651","아이디어패드 Slim3","1.0","","2323434","false","03/17/2024T09:24:06.000Z"
"0CoIS000000g02H0AQ","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoIYAQ","PI-0652","아이디어패드 Slim3","1.0","","5454523","false","03/17/2024T09:24:06.000Z"
"0CoIS000000g02I0AQ","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoIYAQ","PI-0653","아이디어패드 Slim3","1.0","","26666","false","03/17/2024T09:24:06.000Z"
"0CoIS000000g02J0AQ","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:06.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoIYAQ","PI-0654","아이디어패드 Slim3","1.0","","7767676","false","03/17/2024T09:24:06.000Z"
"0CoIS000000g02K0AQ","005IS000000hmTAYAY","03/17/2024T09:24:07.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:07.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoiYAA","PI-0655","마우스 G102","1.0","","797878","false","03/17/2024T09:24:07.000Z"
"0CoIS000000g02L0AQ","005IS000000hmTAYAY","03/17/2024T09:24:07.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:07.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoKYAQ","PI-0656","마우스 SUPERLIGHT","1.0","","76543","false","03/17/2024T09:24:07.000Z"
"0CoIS000000g02M0AQ","005IS000000hmTAYAY","03/17/2024T09:24:07.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:07.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoWYAQ","PI-0657","키보드 CK01","1.0","","132311","false","03/17/2024T09:24:07.000Z"
"0CoIS000000g02N0AQ","005IS000000hmTAYAY","03/17/2024T09:24:07.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:07.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoWYAQ","PI-0658","키보드 CK01","1.0","","132312","false","03/17/2024T09:24:07.000Z"
"0CoIS000000g02O0AQ","005IS000000hmTAYAY","03/17/2024T09:24:07.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:07.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoWYAQ","PI-0659","키보드 CK01","1.0","","132333","false","03/17/2024T09:24:07.000Z"
"0CoIS000000g02P0AQ","005IS000000hmTAYAY","03/17/2024T09:24:07.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:07.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoWYAQ","PI-0660","키보드 CK01","1.0","","141433","false","03/17/2024T09:24:07.000Z"
"0CoIS000000g02Q0AQ","005IS000000hmTAYAY","03/17/2024T09:24:07.000Z","false","005IS000000hmTAYAY","03/17/2024T09:24:07.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoWYAQ","PI-0661","키보드 CK01","1.0","","142424","false","03/17/2024T09:24:07.000Z"
"0CoIS000000fzhV0AQ","005IS000000heIaYAI","03/13/2024T23:34:43.000Z","false","005IS000000heIaYAI","03/13/2024T23:34:43.000Z","","","131IS000000wn7mYAA","005IS000000heIaYAI","01tIS000000hyodYAA","PI-0024","2024 그램16","1.0","","123123","false","03/13/2024T23:34:43.000Z"
"0CoIS000000fzh60AA","005IS000000heIaYAI","03/13/2024T12:05:42.000Z","false","005IS000000heIaYAI","03/13/2024T12:05:42.000Z","","","131IS000000wn7mYAA","005IS000000heIaYAI","01tIS000000hyoSYAQ","PI-0019","Sword GF76","1.0","","45566","false","03/13/2024T12:05:42.000Z"
"0CoIS000000fzgr0AA","005IS000000heIaYAI","03/13/2024T10:21:56.000Z","false","005IS000000heIaYAI","03/13/2024T10:21:56.000Z","","","131IS000000wn7mYAA","005IS000000heIaYAI","01tIS000000hyoXYAQ","PI-0016","2023 그램15","1.0","","564536","false","03/13/2024T10:21:56.000Z"
"0CoIS000000fzgw0AA","005IS000000heIaYAI","03/13/2024T10:39:36.000Z","false","005IS000000heIaYAI","03/13/2024T10:39:36.000Z","","","131IS000000wn7mYAA","005IS000000heIaYAI","01tIS000000hyoXYAQ","PI-0017","2023 그램15","1.0","","432","false","03/13/2024T10:39:36.000Z"
"0CoIS000000fzgc0AA","005IS000000heIaYAI","03/13/2024T10:18:23.000Z","false","005IS000000heIaYAI","03/13/2024T10:18:23.000Z","","","131IS000000wn7mYAA","005IS000000heIaYAI","01tIS000000hyoXYAQ","PI-0013","2023 그램15","1.0","","543","false","03/13/2024T10:18:23.000Z"
"0CoIS000000fzhL0AQ","005IS000000heIaYAI","03/13/2024T23:29:34.000Z","false","005IS000000heIaYAI","03/13/2024T23:29:34.000Z","","","131IS000000wn7mYAA","005IS000000heIaYAI","01tIS000000hyoTYAQ","PI-0022","갤럭시북4 프로","1.0","","123123","false","03/13/2024T23:29:34.000Z"
"0CoIS000000fzgN0AQ","005IS000000heIaYAI","03/13/2024T10:00:46.000Z","false","005IS000000heIaYAI","03/13/2024T10:00:46.000Z","","","131IS000000wn7mYAA","005IS000000heIaYAI","01tIS000000hyoNYAQ","PI-0008","2024 그램15","1.0","","","false","03/13/2024T10:00:46.000Z"
"0CoIS000000fzhB0AQ","005IS000000heIaYAI","03/13/2024T12:07:12.000Z","false","005IS000000heIaYAI","03/13/2024T12:07:12.000Z","","","131IS000000wn7mYAA","005IS000000heIaYAI","01tIS000000hyohYAA","PI-0020","갤럭시북3","1.0","","123412","false","03/13/2024T12:07:12.000Z"
"0CoIS000000fzhQ0AQ","005IS000000heIaYAI","03/13/2024T23:31:00.000Z","false","005IS000000heIaYAI","03/13/2024T23:31:00.000Z","","","131IS000000wn7mYAA","005IS000000heIaYAI","01tIS000000hyoTYAQ","PI-0023","갤럭시북4 프로","1.0","","12313","false","03/13/2024T23:31:00.000Z"
"0CoIS000000fzha0AA","005IS000000heIaYAI","03/14/2024T00:53:59.000Z","false","005IS000000heIaYAI","03/14/2024T00:53:59.000Z","","","131IS000000wn7mYAA","005IS000000heIaYAI","01tIS000000hyohYAA","PI-0026","갤럭시북3","1.0","","6786","false","03/14/2024T00:53:59.000Z"
"0CoIS000000g02z0AA","005IS000000hmTAYAY","03/17/2024T10:18:31.000Z","false","005IS000000hmTAYAY","03/17/2024T10:18:31.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoNYAQ","PI-0685","2024 그램15","1.0","","asa2","false","03/17/2024T10:18:31.000Z"
"0CoIS000000g0300AA","005IS000000hmTAYAY","03/17/2024T10:18:31.000Z","false","005IS000000hmTAYAY","03/17/2024T10:18:31.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoNYAQ","PI-0686","2024 그램15","1.0","","asa3","false","03/17/2024T10:18:31.000Z"
"0CoIS000000g0310AA","005IS000000hmTAYAY","03/17/2024T10:18:31.000Z","false","005IS000000hmTAYAY","03/17/2024T10:18:31.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoNYAQ","PI-0687","2024 그램15","1.0","","asa4","false","03/17/2024T10:18:31.000Z"
"0CoIS000000g03h0AA","005IS000000hmTAYAY","03/17/2024T10:44:59.000Z","false","005IS000000hmTAYAY","03/17/2024T10:44:59.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoXYAQ","PI-0718","2023 그램15","1.0","","123asd","false","03/17/2024T10:44:59.000Z"
"0CoIS000000g03i0AA","005IS000000hmTAYAY","03/17/2024T10:44:59.000Z","false","005IS000000hmTAYAY","03/17/2024T10:44:59.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoXYAQ","PI-0719","2023 그램15","1.0","","123asd2","false","03/17/2024T10:44:59.000Z"
"0CoIS000000g03j0AA","005IS000000hmTAYAY","03/17/2024T10:44:59.000Z","false","005IS000000hmTAYAY","03/17/2024T10:44:59.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyomYAA","PI-0720","마우스 M1300QB","1.0","","qweqwe34","false","03/17/2024T10:44:59.000Z"
"0CoIS000000g08r0AA","005IS000000hx21YAA","03/18/2024T03:46:17.000Z","false","005IS000000hx21YAA","03/18/2024T03:46:17.000Z","","","131IS000000wn7mYAA","005IS000000hx21YAA","01tIS000000hyoNYAQ","PI-0939","2024 그램15","1.0","","1234444","false","03/18/2024T03:46:17.000Z"
"0CoIS000000g04V0AQ","005IS000000hvmHYAQ","03/17/2024T11:35:57.000Z","false","005IS000000hvmHYAQ","03/17/2024T11:35:57.000Z","","","131IS000000wn7mYAA","005IS000000heIaYAI","01tIS000000hyoSYAQ","PI-0759","Sword GF76","1.0","","1234asvzii","false","03/17/2024T11:35:57.000Z"
"0CoIS000000g0460AA","005IS000000hmTAYAY","03/17/2024T10:56:39.000Z","false","005IS000000hmTAYAY","03/17/2024T10:56:39.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoXYAQ","PI-0735","2023 그램15","1.0","","sas1","false","03/17/2024T10:56:39.000Z"
"0CoIS000000g0470AA","005IS000000hmTAYAY","03/17/2024T10:56:39.000Z","false","005IS000000hmTAYAY","03/17/2024T10:56:39.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoXYAQ","PI-0736","2023 그램15","1.0","","sas2","false","03/17/2024T10:56:39.000Z"
"0CoIS000000g0480AA","005IS000000hmTAYAY","03/17/2024T10:56:39.000Z","false","005IS000000hmTAYAY","03/17/2024T10:56:39.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoiYAA","PI-0737","마우스 G102","1.0","","ssss1","false","03/17/2024T10:56:39.000Z"
"0CoIS000000g0490AA","005IS000000hmTAYAY","03/17/2024T10:57:26.000Z","false","005IS000000hmTAYAY","03/17/2024T10:57:26.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoNYAQ","PI-0742","2024 그램15","1.0","","qq22","false","03/17/2024T10:57:26.000Z"
"0CoIS000000g04A0AQ","005IS000000hmTAYAY","03/17/2024T10:57:26.000Z","false","005IS000000hmTAYAY","03/17/2024T10:57:26.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoNYAQ","PI-0743","2024 그램15","1.0","","23ss","false","03/17/2024T10:57:26.000Z"
"0CoIS000000g04E0AQ","005IS000000hmTAYAY","03/17/2024T11:17:57.000Z","false","005IS000000hmTAYAY","03/17/2024T11:17:57.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoiYAA","PI-0752","마우스 G102","1.0","","qww","false","03/17/2024T11:17:57.000Z"
"0CoIS000000g04P0AQ","005IS000000hmTAYAY","03/17/2024T11:20:52.000Z","false","005IS000000hmTAYAY","03/17/2024T11:20:52.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyodYAA","PI-0757","2024 그램16","1.0","","xc","false","03/17/2024T11:20:52.000Z"
"0CoIS000000g04Q0AQ","005IS000000hmTAYAY","03/17/2024T11:20:52.000Z","false","005IS000000hmTAYAY","03/17/2024T11:20:52.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyodYAA","PI-0758","2024 그램16","1.0","","xc1","false","03/17/2024T11:20:52.000Z"
"0CoIS000000g04j0AA","005IS000000hmTAYAY","03/17/2024T11:40:38.000Z","false","005IS000000hmTAYAY","03/17/2024T11:40:38.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoSYAQ","PI-0765","Sword GF76","1.0","","123","false","03/17/2024T11:40:38.000Z"
"0CoIS000000g04k0AA","005IS000000hmTAYAY","03/17/2024T11:40:38.000Z","false","005IS000000hmTAYAY","03/17/2024T11:40:38.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoSYAQ","PI-0766","Sword GF76","1.0","","1234","false","03/17/2024T11:40:38.000Z"
"0CoIS000000g04l0AA","005IS000000hmTAYAY","03/17/2024T11:40:39.000Z","false","005IS000000hmTAYAY","03/17/2024T11:40:39.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoTYAQ","PI-0767","갤럭시북4 프로","1.0","","22","false","03/17/2024T11:40:39.000Z"
"0CoIS000000g02g0AA","005IS000000hmTAYAY","03/17/2024T10:13:50.000Z","false","005IS000000hmTAYAY","03/17/2024T10:13:50.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoNYAQ","PI-0670","2024 그램15","1.0","","fdfd3","false","03/17/2024T10:13:50.000Z"
"0CoIS000000g02h0AA","005IS000000hmTAYAY","03/17/2024T10:13:50.000Z","false","005IS000000hmTAYAY","03/17/2024T10:13:50.000Z","","","131IS000000wn7mYAA","005IS000000hmTAYAY","01tIS000000hyoNYAQ","PI-0671","2024 그램15","1.0","","grt4","false","03/17/2024T10:13:50.000Z"
